Dato;Track;Race Number;Distance;Surface;Prize money;Starting position;Jockey;Jockey weight;Country;Horse age;TrainerName;Race time;Path;Final place;FGrating;Odds;RaceType;HorseId;JockeyId;TrainerID
14.10.2017;Sha Tin;8;1000;Gress;1310000;14;N Rawiller;55;Great Britain;5;L Ho;57,05;0;1;129;16;Handicap;21845;8654;6689
05.11.2017;Sha Tin;3;1000;Gress;1310000;9;K Teetan;58;Great Britain;5;L Ho;57,22;0;4;126;26;Handicap;21845;8652;6689
29.11.2017;Happy Valley;7;1200;Gress;1310000;10;K Teetan;58;Great Britain;5;L Ho;71,2;2;11;117;75;Handicap;21845;8652;6689
27.12.2017;Happy Valley;6;1000;Gress;1310000;3;M F Poon;54;Great Britain;5;L Ho;57,49;0;5;115;7,7;Handicap;21845;8658;6689
13.01.2018;Sha Tin;3;1000;Gress;1310000;2;K Teetan;58;Great Britain;6;L Ho;57,83;0;5;117;8,7;Handicap;21845;8652;6689
28.01.2018;Sha Tin;6;1000;Gress;1310000;14;K Teetan;54;Great Britain;6;L Ho;58;0;8;116;9,3;Handicap;21845;8652;6689
18.02.2018;Sha Tin;6;1000;Gress;1310000;2;H N Wong;54;Great Britain;6;L Ho;57,4;0;7;113;77;Handicap;21845;8660;6689
03.03.2018;Sha Tin;9;1000;Gress;1310000;2;K C Leung;52;Great Britain;6;L Ho;56,9;0;6;118;55;Handicap;21845;8656;6689
25.03.2018;Sha Tin;8;1000;Gress;1310000;7;M Chadwick;54;Great Britain;6;L Ho;57,01;0;7;115;46;Handicap;21845;8663;6689
15.04.2018;Sha Tin;7;1000;Gress;1310000;8;S Clipperton;54;Great Britain;6;L Ho;57,53;0;8;115;19;Handicap;21845;8653;6689
25.04.2018;Happy Valley;8;1200;Gress;1310000;12;K C Ng;52;Great Britain;6;L Ho;71,9;4;11;99;99;Handicap;21845;8669;6689
24.09.2017;Sha Tin;2;1200;Dirt;660000;7;N Callan;58;Australia;6;P O'Sullivan;71,07;3;4;111;13;Handicap;21846;8651;6691
22.10.2017;Sha Tin;3;1400;Gress;660000;11;Olivier Doleuze;58;Australia;6;P O'Sullivan;82,44;3;2;115;45;Handicap;21846;8449;6691
11.11.2017;Sha Tin;1;1400;Gress;660000;5;S Clipperton;59;Australia;6;P O'Sullivan;83,13;1;8;106;5,3;Handicap;21846;8653;6691
03.12.2017;Sha Tin;1;1200;Dirt;660000;6;Olivier Doleuze;59;Australia;6;P O'Sullivan;69,29;4;2;113;6,8;Handicap;21846;8449;6691
17.12.2017;Sha Tin;3;1200;Dirt;660000;11;Olivier Doleuze;59;Australia;6;P O'Sullivan;70,47;3;7;108;6,2;Handicap;21846;8449;6691
10.01.2018;Happy Valley;1;1000;Gress;660000;1;Joao Moreira;59;Australia;7;P O'Sullivan;58,06;0;1;112;4,1;Handicap;21846;8443;6691
24.01.2018;Sha Tin;3;1200;Dirt;880000;12;K Teetan;52;Australia;7;P O'Sullivan;69,86;4;9;105;9,7;Handicap;21846;8652;6691
21.02.2018;Happy Valley;4;1000;Gress;880000;7;M L Yeung;51;Australia;7;P O'Sullivan;57,84;3;5;109;20;Handicap;21846;8661;6691
11.03.2018;Sha Tin;5;1650;Dirt;880000;3;K C Ng;50;Australia;7;P O'Sullivan;100,88;2;13;88;71;Handicap;21846;8669;6691
15.04.2018;Sha Tin;2;1200;Dirt;660000;4;C Wong;56;Australia;7;P O'Sullivan;70,86;2;6;97;8,7;Handicap;21846;8774;6691
02.05.2018;Sha Tin;1;1200;Dirt;660000;7;Tommy Berry;60;Australia;7;P O'Sullivan;69,96;0;4;105;27;Handicap;21846;8609;6691
24.10.2018;Happy Valley;4;1200;Gress;690000;12;S Clipperton;60;Australia;7;P O'Sullivan;70,51;2;4;113;32;Handicap;21846;8653;6691
07.11.2018;Happy Valley;1;1000;Gress;690000;4;Z Purton;60;Australia;7;P O'Sullivan;58,21;1;4;108;3,5;Handicap;21846;8650;6691
21.11.2018;Happy Valley;2;1000;Gress;690000;3;Z Purton;60;Australia;7;P O'Sullivan;58,1;0;7;105;4,8;Handicap;21846;8650;6691
26.11.2017;Sha Tin;2;1200;Gress;880000;10;N Callan;57;Australia;4;L Ho;70,27;2;9;107;99;Handicap;21847;8651;6689
17.12.2017;Sha Tin;6;1400;Gress;880000;9;A Sanna;57;Australia;4;L Ho;83,76;2;13;108;99;Handicap;21847;8672;6689
01.01.2018;Sha Tin;3;1400;Gress;880000;7;A Sanna;57;Australia;5;L Ho;83,45;1;7;109;99;Handicap;21847;8672;6689
21.01.2018;Sha Tin;5;1400;Gress;880000;6;A Badel;55;Australia;5;L Ho;83,71;2;12;108;25;Handicap;21847;8665;6689
25.02.2018;Sha Tin;6;1400;Gress;880000;5;C Schofield;54;Australia;5;L Ho;83,45;1;10;107;64;Handicap;21847;8655;6689
02.04.2018;Sha Tin;2;1200;Gress;880000;7;M Chadwick;53;Australia;5;L Ho;69,71;1;2;111;25;Handicap;21847;8663;6689
25.04.2018;Happy Valley;2;1200;Gress;880000;5;M Chadwick;53;Australia;5;L Ho;70,93;2;5;114;14;Handicap;21847;8663;6689
16.05.2018;Happy Valley;5;1200;Gress;880000;7;M Chadwick;54;Australia;5;L Ho;71,04;0;9;101;8,8;Handicap;21847;8663;6689
13.10.2018;Sha Tin;3;1200;Gress;690000;6;M Chadwick;59;Australia;5;L Ho;70,67;1;9;104;6,3;Handicap;21847;8663;6689
01.01.2019;Sha Tin;2;1600;Gress;690000;8;M F Poon;59;Australia;6;L Ho;96,25;0;6;105;7,3;Handicap;21847;8658;6689
27.01.2019;Sha Tin;4;1400;Gress;690000;5;N Callan;59;Australia;6;L Ho;84,98;2;13;92;6,3;Handicap;21847;8651;6689
02.03.2019;Sha Tin;2;1200;Dirt;690000;1;T H So;57;Australia;6;L Ho;69,32;0;3;109;8,7;Handicap;21847;8667;6689
24.03.2019;Sha Tin;1;1400;Gress;690000;7;T H So;57;Australia;6;L Ho;83,48;3;4;110;12;Handicap;21847;8667;6689
14.04.2019;Sha Tin;2;1200;Gress;690000;1;Z Purton;59;Australia;6;L Ho;70,53;0;5;104;2,7;Handicap;21847;8650;6689
08.05.2019;Sha Tin;3;1200;Dirt;690000;8;Joao Moreira;57;Australia;6;L Ho;72,26;0;12;80;5,5;Handicap;21847;8443;6689
18.05.2019;Sha Tin;1;1200;Gress;690000;7;T H So;55;Australia;6;L Ho;69,84;0;5;105;10;Handicap;21847;8667;6689
08.06.2019;Sha Tin;2;1200;Gress;690000;10;K Teetan;56;Australia;6;L Ho;69,69;2;2;110;6;Handicap;21847;8652;6689
23.06.2019;Sha Tin;1;1200;Gress;690000;13;T H So;56;Australia;6;L Ho;69,89;2;5;107;6,2;Handicap;21847;8667;6689
14.07.2019;Sha Tin;2;1200;Gress;690000;12;Z Purton;57;Australia;6;L Ho;70,67;2;12;97;2,6;Handicap;21847;8650;6689
01.09.2019;Sha Tin;2;1200;Gress;725000;12;R Bayliss;55;Australia;6;D Whyte;69,99;3;1;111;6,7;Handicap;21847;8864;6996
25.09.2019;Happy Valley;2;1200;Gress;725000;5;R Bayliss;59;Australia;6;D Whyte;70,4;3;2;112;3,2;Handicap;21847;8864;6996
03.11.2019;Sha Tin;1;1200;Gress;725000;10;R Bayliss;60;Australia;6;D Whyte;70,23;4;7;114;4,6;Handicap;21847;8864;6996
23.11.2019;Sha Tin;2;1400;Gress;725000;10;A Badel;60;Australia;6;D Whyte;81,93;1;1;112;8,5;Handicap;21847;8665;6996
15.12.2019;Sha Tin;5;1400;Gress;967000;11;C Y Ho;54;Australia;6;D Whyte;82,14;0;5;108;9,2;Handicap;21847;8659;6996
11.01.2020;Sha Tin;6;1400;Gress;967000;8;A Badel;54;Australia;7;D Whyte;83,36;3;9;109;7,8;Handicap;21847;8665;6996
02.02.2020;Sha Tin;4;1400;Gress;967000;1;C Y Ho;54;Australia;7;D Whyte;82,53;0;7;105;8,6;Handicap;21847;8659;6996
04.03.2020;Happy Valley;5;1200;Gress;967000;9;K C Leung;54;Australia;7;D Whyte;71,89;2;8;99;33;Handicap;21847;8656;6996
25.03.2020;Happy Valley;5;1200;Gress;967000;3;M Chadwick;54;Australia;7;D Whyte;70,47;0;4;106;15;Handicap;21847;8663;6996
19.04.2020;Sha Tin;5;1200;Dirt;967000;8;A Hamelin;54;Australia;7;D Whyte;69,14;2;7;112;27;Handicap;21847;9111;6996
06.05.2020;Happy Valley;3;1200;Gress;967000;4;T H So;53;Australia;7;D Whyte;70,07;2;5;109;19;Handicap;21847;8667;6996
27.05.2020;Sha Tin;3;1200;Dirt;967000;6;K Teetan;53;Australia;7;D Whyte;69,08;1;3;110;4;Handicap;21847;8652;6996
21.06.2020;Sha Tin;5;1200;Gress;967000;1;K Teetan;52;Australia;7;D Whyte;69,7;0;4;105;10;Handicap;21847;8652;6996
16.09.2017;Sha Tin;7;1000;Gress;1860000;10;H N Wong;55;Australia;5;YS Tsui;56,59;0;5;129;5,6;Handicap;21848;8660;6686
11.10.2017;Happy Valley;7;1000;Gress;1860000;1;H N Wong;55;Australia;5;YS Tsui;58,1;0;11;109;22;Handicap;21848;8660;6686
08.04.2018;Sha Tin;9;1000;Gress;1860000;13;A Sanna;57;Australia;6;YS Tsui;59,17;0;14;74;28;Handicap;21848;8672;6686
22.10.2017;Sha Tin;2;1600;Gress;880000;8;C Schofield;54;New Zealand;5;P O'Sullivan;94,94;3;7;112;15;Handicap;21849;8655;6691
19.11.2017;Sha Tin;2;1800;Dirt;880000;12;C Schofield;54;New Zealand;5;P O'Sullivan;109,48;3;7;109;15;Handicap;21849;8655;6691
13.12.2017;Happy Valley;4;1800;Gress;880000;8;Douglas Whyte;53;New Zealand;5;P O'Sullivan;111,11;5;3;113;12;Handicap;21849;8446;6691
07.01.2018;Sha Tin;6;1800;Gress;880000;1;Douglas Whyte;53;New Zealand;6;P O'Sullivan;108,89;1;4;114;7,4;Handicap;21849;8446;6691
24.01.2018;Sha Tin;5;1650;Dirt;880000;5;Douglas Whyte;53;New Zealand;6;P O'Sullivan;99,49;5;11;111;14;Handicap;21849;8446;6691
18.02.2018;Sha Tin;3;1800;Gress;880000;9;H N Wong;50;New Zealand;6;P O'Sullivan;108,6;1;4;109;12;Handicap;21849;8660;6691
14.03.2018;Happy Valley;4;1800;Gress;880000;8;M L Yeung;51;New Zealand;6;P O'Sullivan;111,83;3;11;99;5,2;Handicap;21849;8661;6691
08.04.2018;Sha Tin;3;1800;Gress;880000;4;M L Yeung;51;New Zealand;6;P O'Sullivan;107,95;2;4;111;11;Handicap;21849;8661;6691
20.09.2017;Happy Valley;6;1650;Gress;880000;11;M L Yeung;52;USA;9;A Lee;101,96;4;10;104;38;Handicap;21850;8661;6695
27.09.2017;Happy Valley;3;1650;Gress;880000;9;M L Yeung;51;USA;9;A Lee;101,43;0;9;97;47;Handicap;21850;8661;6695
25.10.2017;Happy Valley;2;1650;Gress;660000;11;M L Yeung;59;USA;9;A Lee;101,28;3;12;106;37;Handicap;21850;8661;6695
15.11.2017;Happy Valley;2;1650;Gress;660000;12;M L Yeung;58;USA;9;A Lee;102,15;0;6;100;51;Handicap;21850;8661;6695
27.12.2017;Happy Valley;1;1800;Gress;660000;1;M L Yeung;58;USA;9;A Lee;112,12;0;10;97;21;Handicap;21850;8661;6695
13.01.2018;Sha Tin;1;1400;Gress;660000;3;M L Yeung;56;USA;10;A Lee;84,34;0;9;91;48;Handicap;21850;8661;6695
28.03.2018;Happy Valley;1;1650;Gress;660000;11;Brett Prebble;56;USA;10;A Lee;100,99;4;8;108;28;Handicap;21850;8453;6695
18.10.2017;Happy Valley;7;1200;Gress;1310000;1;H T Mo;50;Irland;4;J Moore;70,33;0;6;112;8,7;Handicap;21851;8657;6535
29.10.2017;Happy Valley;8;1650;Gress;1310000;11;Tommy Berry;54;Irland;4;J Moore;100,64;3;4;121;33;Handicap;21851;8609;6535
11.11.2017;Sha Tin;9;1600;Gress;1310000;3;K Teetan;54;Irland;4;J Moore;96,06;0;6;111;15;Handicap;21851;8652;6535
26.11.2017;Sha Tin;9;1600;Gress;1310000;11;A Badel;53;Irland;4;J Moore;94,45;2;5;124;32;Handicap;21851;8665;6535
17.12.2017;Sha Tin;7;1600;Gress;880000;1;S Clipperton;60;Irland;4;J Moore;96,2;0;11;111;4,6;Handicap;21851;8653;6535
01.01.2018;Sha Tin;5;1600;Gress;880000;6;Tommy Berry;59;Irland;5;J Moore;95,81;0;7;115;10;Handicap;21851;8609;6535
13.01.2018;Sha Tin;8;1600;Gress;880000;8;Tommy Berry;59;Irland;5;J Moore;95,38;3;1;126;10;Handicap;21851;8609;6535
10.02.2018;Sha Tin;3;1600;Gress;1310000;1;Tommy Berry;54;Irland;5;J Moore;95,62;0;1;123;5,5;Handicap;21851;8609;6535
25.02.2018;Sha Tin;11;1600;Gress;1310000;14;Tommy Berry;55;Irland;5;J Moore;95,81;1;4;123;12;Handicap;21851;8609;6535
11.03.2018;Sha Tin;10;1600;Gress;1310000;9;Tommy Berry;58;Irland;5;J Moore;94,87;2;7;121;8,4;Handicap;21851;8609;6535
25.03.2018;Sha Tin;5;1600;Gress;1310000;9;Tommy Berry;57;Irland;5;J Moore;94,48;0;1;126;9,1;Handicap;21851;8609;6535
02.04.2018;Sha Tin;9;1600;Gress;1310000;1;C Wong;53;Irland;5;J Moore;95,08;2;2;125;4,2;Handicap;21851;8774;6535
08.10.2017;Sha Tin;1;1000;Gress;880000;5;K Teetan;55;Australia;3;P F Yiu;56,68;0;1;123;7,5;Handicap;21853;8652;6700
05.11.2017;Sha Tin;1;1200;Gress;880000;4;K Teetan;59;Australia;3;P F Yiu;69,17;0;2;122;1,7;Handicap;21853;8652;6700
03.12.2017;Sha Tin;10;1400;Gress;1310000;14;U Rispoli;53;Australia;3;P F Yiu;82,45;0;5;116;3,5;Handicap;21853;8662;6700
23.12.2017;Sha Tin;3;1400;Gress;2000000;6;K Teetan;55;Australia;3;P F Yiu;83,01;2;2;122;3,1;Griffinl?p;21853;8652;6700
31.01.2018;Happy Valley;8;1200;Gress;1310000;9;K Teetan;52;Australia;4;P F Yiu;71,04;2;11;112;7,7;Handicap;21853;8652;6700
07.03.2018;Happy Valley;6;1200;Gress;1310000;3;Joao Moreira;52;Australia;4;P F Yiu;69,94;0;2;116;2,9;Handicap;21853;8443;6700
28.03.2018;Happy Valley;5;1200;Gress;1310000;1;Joao Moreira;53;Australia;4;P F Yiu;70,37;3;9;116;2,1;Handicap;21853;8443;6700
15.04.2018;Sha Tin;7;1000;Gress;1310000;11;Tommy Berry;54;Australia;4;P F Yiu;57,19;0;3;122;5,7;Handicap;21853;8609;6700
06.05.2018;Sha Tin;8;1000;Gress;1310000;7;Tommy Berry;54;Australia;4;P F Yiu;55,99;0;7;117;14;Handicap;21853;8609;6700
26.09.2018;Happy Valley;8;1200;Gress;1380000;3;K Teetan;56;Australia;4;P F Yiu;69,95;3;4;129;4,1;Handicap;21853;8652;6700
04.11.2018;Sha Tin;9;1400;Gress;1380000;3;K Teetan;57;Australia;4;P F Yiu;83,75;1;12;115;3,7;Handicap;21853;8652;6700
01.01.2019;Sha Tin;6;1200;Gress;1380000;5;Silvestre De Sousa;57;Australia;5;P F Yiu;69,46;1;3;127;6,2;Handicap;21853;4340;6700
27.01.2019;Sha Tin;9;1200;Gress;1380000;14;C Y Ho;55;Australia;5;P F Yiu;69,55;2;5;127;17;Handicap;21853;8659;6700
17.02.2019;Sha Tin;10;1400;Gress;1380000;4;C Y Ho;55;Australia;5;P F Yiu;82,85;0;6;118;10;Handicap;21853;8659;6700
06.03.2019;Happy Valley;7;1200;Gress;1380000;5;G van Niekerk;55;Australia;5;P F Yiu;70,18;3;2;129;7,4;Handicap;21853;8831;6700
13.03.2019;Happy Valley;8;1200;Gress;1380000;2;G van Niekerk;56;Australia;5;P F Yiu;70,56;0;7;118;5,4;Handicap;21853;8831;6700
31.03.2019;Sha Tin;7;1200;Gress;1380000;5;M F Poon;54;Australia;5;P F Yiu;69,59;1;3;124;13;Handicap;21853;8658;6700
14.04.2019;Sha Tin;8;1200;Gress;1380000;2;Martin Harley;56;Australia;5;P F Yiu;71,21;0;4;117;4,3;Handicap;21853;8486;6700
16.06.2019;Sha Tin;8;1200;Gress;1380000;2;N Callan;57;Australia;5;P F Yiu;69,2;0;4;120;11;Handicap;21853;8651;6700
08.09.2019;Sha Tin;9;1200;Dirt;1450000;7;A Domeyer;56;Australia;5;P F Yiu;71,49;3;11;87;15;Handicap;21853;8881;6700
01.10.2019;Sha Tin;9;1400;Gress;1450000;11;G van Niekerk;56;Australia;5;P F Yiu;81,49;3;3;126;13;Handicap;21853;8831;6700
12.10.2019;Sha Tin;10;1400;Gress;1450000;1;A Domeyer;56;Australia;5;P F Yiu;81,5;0;2;121;7,3;Handicap;21853;8881;6700
09.11.2019;Sha Tin;10;1400;Gress;1450000;3;G van Niekerk;57;Australia;5;P F Yiu;82,21;1;11;115;5,9;Handicap;21853;8831;6700
08.12.2019;Sha Tin;6;1400;Gress;1450000;11;D Lane;58;Australia;5;P F Yiu;81,59;2;4;126;36;Handicap;21853;8671;6700
15.12.2019;Sha Tin;10;1600;Gress;1450000;10;Joao Moreira;58;Australia;5;P F Yiu;95,19;1;8;122;9,4;Handicap;21853;8443;6700
01.03.2020;Sha Tin;8;1200;Gress;1450000;11;K Teetan;57;Australia;6;P F Yiu;69,71;3;6;125;9,7;Handicap;21853;8652;6700
18.03.2020;Happy Valley;6;1650;Gress;1450000;8;N Callan;57;Australia;6;P F Yiu;100,84;5;11;117;14;Handicap;21853;8651;6700
15.04.2020;Happy Valley;7;1650;Gress;1450000;8;N Callan;54;Australia;6;P F Yiu;101,76;4;11;103;15;Handicap;21853;8651;6700
17.05.2020;Sha Tin;6;1000;Gress;1450000;11;A Hamelin;54;Australia;6;P F Yiu;56,66;0;12;101;7,2;Handicap;21853;9111;6700
10.12.2017;Sha Tin;2;1200;Gress;1310000;12;C Y Ho;51;Great Britain;3;KL Man;70,5;4;12;111;99;Handicap;21854;8659;6693
10.01.2018;Happy Valley;3;1200;Gress;880000;12;S Clipperton;60;Great Britain;4;KL Man;71,72;0;9;111;99;Handicap;21854;8653;6693
07.10.2018;Sha Tin;8;1200;Gress;920000;9;H T Mo;55;Great Britain;4;J Moore;70,28;1;8;111;39;Handicap;21854;8657;6535
31.10.2018;Sha Tin;5;1200;Dirt;920000;7;K Teetan;57;Great Britain;4;J Moore;70,77;2;11;104;18;Handicap;21854;8652;6535
10.11.2018;Sha Tin;2;1200;Gress;920000;12;N Callan;56;Great Britain;4;J Moore;69,84;2;8;112;98;Handicap;21854;8651;6535
02.12.2018;Sha Tin;5;1200;Dirt;920000;7;C Murray;55;Great Britain;4;J Moore;70,33;3;12;96;99;Handicap;21854;8670;6535
19.12.2018;Sha Tin;4;1200;Dirt;920000;6;M Chadwick;53;Great Britain;4;J Moore;70,3;1;7;99;99;Handicap;21854;8663;6535
29.12.2018;Sha Tin;4;1400;Gress;690000;11;Douglas Whyte;60;Great Britain;4;J Moore;82,96;3;2;113;22;Handicap;21854;8446;6535
20.01.2019;Sha Tin;2;1600;Gress;920000;8;Douglas Whyte;54;Great Britain;5;J Moore;95,71;2;7;109;14;Handicap;21854;8446;6535
02.02.2019;Sha Tin;6;1650;Dirt;920000;2;M Chadwick;52;Great Britain;5;J Moore;99,39;0;3;112;8,2;Handicap;21854;8663;6535
10.02.2019;Sha Tin;4;1200;Dirt;920000;6;M Chadwick;53;Great Britain;5;J Moore;69,66;2;3;111;9,5;Handicap;21854;8663;6535
10.03.2019;Sha Tin;6;1200;Dirt;920000;5;A Sanna;54;Great Britain;5;J Moore;71,14;2;10;98;10;Handicap;21854;8672;6535
27.03.2019;Happy Valley;4;1000;Gress;920000;6;M F Poon;51;Great Britain;5;J Moore;57,81;1;6;105;21;Handicap;21854;8658;6535
22.04.2019;Sha Tin;2;1400;Gress;690000;14;C Schofield;60;Great Britain;5;J Moore;85,09;1;13;87;6,3;Handicap;21854;8655;6535
10.09.2017;Sha Tin;10;1200;Dirt;1310000;11;W M Lai;52;Australia;4;KL Man;70,9;2;12;93;22;Handicap;21855;8674;6693
18.10.2017;Happy Valley;6;1200;Gress;1310000;1;Tommy Berry;54;Australia;4;KL Man;70,23;1;5;118;12;Handicap;21855;8609;6693
29.11.2017;Happy Valley;7;1200;Gress;1310000;1;H T Mo;50;Australia;4;KL Man;70,36;0;4;114;13;Handicap;21855;8657;6693
10.12.2017;Sha Tin;9;1400;Gress;1310000;1;K C Ng;51;Australia;4;KL Man;82,61;0;7;110;99;Handicap;21855;8669;6693
23.12.2017;Sha Tin;8;1650;Dirt;1310000;12;W M Lai;53;Australia;4;KL Man;99,11;2;9;111;99;Handicap;21855;8674;6693
17.01.2018;Happy Valley;3;1200;Gress;880000;3;N Callan;60;Australia;5;KL Man;71,04;2;1;123;4,4;Handicap;21855;8651;6693
03.03.2018;Sha Tin;9;1000;Gress;1310000;1;W M Lai;52;Australia;5;KL Man;57,64;0;14;104;99;Handicap;21855;8674;6693
18.03.2018;Sha Tin;7;1200;Gress;1310000;10;K Teetan;54;Australia;5;KL Man;70,07;2;7;123;99;Handicap;21855;8652;6693
15.04.2018;Sha Tin;11;1200;Gress;1310000;2;K Teetan;54;Australia;5;KL Man;70,13;0;5;110;18;Handicap;21855;8652;6693
02.05.2018;Sha Tin;8;1200;Dirt;1310000;2;C Y Ho;52;Australia;5;KL Man;68,19;2;1;126;56;Handicap;21855;8659;6693
02.09.2018;Sha Tin;9;1200;Gress;1380000;7;H N Wong;54;Australia;5;KL Man;69,85;4;6;123;43;Handicap;21855;8660;6693
28.10.2018;Happy Valley;6;1200;Gress;1380000;10;U Rispoli;55;Australia;5;KL Man;71,47;2;9;117;22;Handicap;21855;8662;6693
10.11.2018;Sha Tin;9;1200;Dirt;1380000;7;U Rispoli;55;Australia;5;KL Man;70,13;2;8;115;27;Handicap;21855;8662;6693
28.11.2018;Happy Valley;8;1200;Gress;1380000;7;U Rispoli;55;Australia;5;KL Man;70,69;3;8;121;47;Handicap;21855;8662;6693
23.12.2018;Sha Tin;8;1200;Gress;1380000;1;C Y Ho;52;Australia;5;KL Man;71,07;0;8;111;50;Handicap;21855;8659;6693
09.01.2019;Happy Valley;4;1000;Gress;1380000;5;M F Poon;51;Australia;6;KL Man;57,71;0;4;115;16;Handicap;21855;8658;6693
13.02.2019;Happy Valley;3;1200;Gress;920000;8;Silvestre De Sousa;60;Australia;6;KL Man;70,49;2;4;123;12;Handicap;21855;4340;6693
06.03.2019;Happy Valley;2;1200;Gress;920000;12;Silvestre De Sousa;59;Australia;6;KL Man;74,24;5;11;75;17;Handicap;21855;4340;6693
24.03.2019;Sha Tin;4;1200;Dirt;920000;4;C Y Ho;59;Australia;6;KL Man;70,06;0;7;104;11;Handicap;21855;8659;6693
24.04.2019;Happy Valley;4;1200;Gress;920000;7;K C Leung;59;Australia;6;KL Man;70,64;2;9;111;9,1;Handicap;21855;8656;6693
29.05.2019;Happy Valley;1;1200;Gress;920000;6;C Y Ho;58;Australia;6;KL Man;70,47;0;7;108;7,4;Handicap;21855;8659;6693
03.07.2019;Happy Valley;4;1200;Gress;920000;3;K H Chan;53;Australia;6;KL Man;70,2;0;2;105;13;Handicap;21855;8875;6693
11.09.2019;Happy Valley;6;1200;Gress;967000;3;K H Chan;51;Australia;6;KL Man;70,94;0;8;99;8,8;Handicap;21855;8875;6693
01.10.2019;Sha Tin;5;1400;Gress;967000;2;H W Lai;55;Australia;6;KL Man;82,63;1;11;106;94;Handicap;21855;8664;6693
30.10.2019;Happy Valley;5;1200;Gress;967000;8;H W Lai;54;Australia;6;KL Man;71,72;4;12;104;56;Handicap;21855;8664;6693
01.12.2019;Sha Tin;6;1200;Dirt;967000;2;H W Lai;54;Australia;6;KL Man;69,37;1;4;109;39;Handicap;21855;8664;6693
15.12.2019;Sha Tin;3;1200;Dirt;967000;9;H W Lai;54;Australia;6;KL Man;70,02;3;6;111;24;Handicap;21855;8664;6693
15.01.2020;Happy Valley;6;1200;Gress;967000;12;H W Lai;53;Australia;7;KL Man;69,9;3;4;114;40;Handicap;21855;8664;6693
29.01.2020;Happy Valley;4;1200;Gress;967000;11;H W Lai;52;Australia;7;KL Man;70,74;4;5;111;19;Handicap;21855;8664;6693
23.02.2020;Sha Tin;1;1200;Gress;725000;2;Z Purton;60;Australia;7;KL Man;69,24;0;1;121;2,8;Handicap;21855;8650;6693
22.03.2020;Sha Tin;1;1200;Gress;967000;3;H W Lai;57;Australia;7;KL Man;69,82;0;7;107;6;Handicap;21855;8664;6693
06.05.2020;Happy Valley;1;1200;Gress;967000;5;K Teetan;56;Australia;7;KL Man;70,17;1;2;113;5,2;Handicap;21855;8652;6693
03.06.2020;Happy Valley;2;1200;Gress;967000;4;K Teetan;56;Australia;7;KL Man;70,13;2;3;116;4,6;Handicap;21855;8652;6693
20.09.2017;Happy Valley;7;1200;Gress;1310000;5;Tommy Berry;58;Australia;7;KL Man;70,08;2;5;128;18;Handicap;21856;8609;6693
18.10.2017;Happy Valley;7;1200;Gress;1310000;10;Tommy Berry;58;Australia;7;KL Man;70,52;2;8;124;17;Handicap;21856;8609;6693
29.11.2017;Happy Valley;6;1200;Gress;1310000;2;M F Poon;55;Australia;7;KL Man;70,9;0;6;109;11;Handicap;21856;8658;6693
01.01.2018;Sha Tin;7;1200;Gress;1310000;7;W M Lai;58;Australia;8;KL Man;71,18;1;12;102;99;Handicap;21856;8674;6693
28.01.2018;Sha Tin;5;1200;Gress;1310000;10;M F Poon;54;Australia;8;KL Man;70,49;0;4;113;94;Handicap;21856;8658;6693
10.02.2018;Sha Tin;8;1400;Gress;1310000;3;H N Wong;54;Australia;8;KL Man;82,65;0;9;111;75;Handicap;21856;8660;6693
11.03.2018;Sha Tin;8;1200;Gress;1310000;8;C Y Ho;54;Australia;8;KL Man;70,05;3;11;117;99;Handicap;21856;8659;6693
28.03.2018;Happy Valley;5;1200;Gress;1310000;11;S Clipperton;54;Australia;8;KL Man;70,93;5;11;115;88;Handicap;21856;8653;6693
15.04.2018;Sha Tin;9;1400;Gress;1310000;10;H N Wong;52;Australia;8;KL Man;82,81;0;5;116;86;Handicap;21856;8660;6693
29.04.2018;Sha Tin;2;1400;Gress;1310000;6;H N Wong;52;Australia;8;KL Man;83,61;0;12;108;27;Handicap;21856;8660;6693
26.09.2018;Happy Valley;3;1200;Gress;920000;7;Z Purton;60;Australia;8;KL Man;71,08;2;11;110;4,4;Handicap;21856;8650;6693
28.10.2018;Happy Valley;3;1200;Gress;920000;6;C Wong;57;Australia;8;KL Man;71,87;3;7;112;23;Handicap;21856;8774;6693
28.11.2018;Happy Valley;6;1200;Gress;920000;6;Z Purton;59;Australia;8;KL Man;70,95;0;6;114;10;Handicap;21856;8650;6693
09.01.2019;Happy Valley;3;1200;Gress;920000;3;C Y Ho;57;Australia;9;KL Man;71,32;3;7;114;9,8;Handicap;21856;8659;6693
13.02.2019;Happy Valley;1;1000;Gress;920000;4;C Y Ho;57;Australia;9;KL Man;57,63;0;5;110;8,5;Handicap;21856;8659;6693
13.03.2019;Happy Valley;2;1200;Gress;920000;3;C Wong;53;Australia;9;KL Man;70,18;0;4;105;13;Handicap;21856;8774;6693
11.11.2017;Sha Tin;6;1200;Gress;1310000;11;M L Yeung;54;New Zealand;7;TP Yung;70,38;0;12;104;40;Handicap;21857;8661;6690
03.12.2017;Sha Tin;10;1400;Gress;1310000;10;C Schofield;55;New Zealand;7;TP Yung;83,14;3;12;116;99;Handicap;21857;8655;6690
23.12.2017;Sha Tin;7;1200;Gress;1310000;5;K C Ng;52;New Zealand;7;TP Yung;70,46;2;9;115;81;Handicap;21857;8669;6690
